0,127,127,7,0, 
0,127,127,7,1, 
0,127,127,7,2, 
0,127,127,7,3, 
0,127,127,7,4, 
0,127,127,7,5, 
0,127,127,7,6, 
0,127,127,7,7, 
0,127,127,7,8, 
0,127,127,7,9, 
0,127,127,7,10, 
0,127,127,7,11, 
0,127,127,7,12, 
0,127,127,7,13, 
0,127,127,7,14, 
0,127,127,7,15, 
0,127,0,8,0, 
0,127,0,8,1, 
0,127,0,8,2, 
0,127,0,8,3, 
0,127,0,8,4, 
0,127,0,8,5, 
0,127,0,8,6, 
0,127,0,8,7, 
0,127,0,8,8, 
0,127,0,8,9, 
0,127,0,8,10, 
0,127,0,8,11, 
0,127,0,8,12, 
0,127,0,8,13, 
0,127,0,8,14, 
0,127,0,8,15, 
127,0,127,9,0, 
127,0,127,9,1, 
127,0,127,9,2, 
127,0,127,9,3, 
127,0,127,9,4, 
127,0,127,9,5, 
127,0,127,9,6, 
127,0,127,9,7, 
127,0,127,9,8, 
127,0,127,9,9, 
127,0,127,9,10, 
127,0,127,9,11, 
127,0,127,9,12, 
127,0,127,9,13, 
127,0,127,9,14, 
127,0,127,9,15, 
127,0,0,10,0, 
127,0,0,10,1, 
127,0,0,10,2, 
127,0,0,10,3, 
127,0,0,10,4, 
127,0,0,10,5, 
127,0,0,10,6, 
127,0,0,10,7, 
127,0,0,10,8, 
127,0,0,10,9, 
127,0,0,10,10, 
127,0,0,10,11, 
127,0,0,10,12, 
127,0,0,10,13, 
127,0,0,10,14, 
127,0,0,10,15, 
127,127,0,11,0, 
127,127,0,11,1, 
127,127,0,11,2, 
127,127,0,11,3, 
127,127,0,11,4, 
127,127,0,11,5, 
127,127,0,11,6, 
127,127,0,11,7, 
127,127,0,11,8, 
127,127,0,11,9, 
127,127,0,11,10, 
127,127,0,11,11, 
127,127,0,11,12, 
127,127,0,11,13, 
127,127,0,11,14, 
127,127,0,11,15, 
0,255,0,12,0, 
0,255,0,12,1, 
0,255,0,12,2, 
0,255,0,12,3, 
0,255,0,12,4, 
0,255,0,12,5, 
0,255,0,12,6, 
0,255,0,12,7, 
0,255,0,12,8, 
0,255,0,12,9, 
0,255,0,12,10, 
0,255,0,12,11, 
0,255,0,12,12, 
0,255,0,12,13, 
0,255,0,12,14, 
0,255,0,12,15, 
255,0,255,13,0, 
255,0,255,13,1, 
255,0,255,13,2, 
255,0,255,13,3, 
255,0,255,13,4, 
255,0,255,13,5, 
255,0,255,13,6, 
255,0,255,13,7, 
255,0,255,13,8, 
255,0,255,13,9, 
255,0,255,13,10, 
255,0,255,13,11, 
255,0,255,13,12, 
255,0,255,13,13, 
255,0,255,13,14, 
255,0,255,13,15, 
255,0,0,14,0, 
255,0,0,14,1, 
255,0,0,14,2, 
255,0,0,14,3, 
255,0,0,14,4, 
255,0,0,14,5, 
255,0,0,14,6, 
255,0,0,14,7, 
255,0,0,14,8, 
255,0,0,14,9, 
255,0,0,14,10, 
255,0,0,14,11, 
255,0,0,14,12, 
255,0,0,14,13, 
255,0,0,14,14, 
255,0,0,14,15, 
255,255,0,15,0, 
255,255,0,15,1, 
255,255,0,15,2, 
255,255,0,15,3, 
255,255,0,15,4, 
255,255,0,15,5, 
255,255,0,15,6, 
255,255,0,15,7, 
255,255,0,15,8, 
255,255,0,15,9, 
255,255,0,15,10, 
255,255,0,15,11, 
255,255,0,15,12, 
255,255,0,15,13, 
255,255,0,15,14, 
255,255,0,15,15, 
0,0,0,0,0,`
7,7,7,0,1,`
10,10,10,0,2,`
14,14,14,0,3,`
0,0,14,0,4,`
0,0,7,0,5,`
0,14,14,0,6,`
0,7,7,0,7,`
0,7,0,0,8,`
7,0,7,0,9,`
7,0,0,0,10,`
7,7,0,0,11,`
0,14,0,0,12,`
14,0,14,0,13,`
14,0,0,0,14,`
14,14,0,0,15,`
120,120,120,1,0,`
127,127,127,1,1,`
131,131,131,1,2,`
135,135,135,1,3,`
120,120,135,1,4,`
120,120,127,1,5,`
120,135,135,1,6,`
120,127,127,1,7,`
120,127,120,1,8,`
127,120,127,1,9,`
127,120,120,1,10,`
127,127,120,1,11,`
120,135,120,1,12,`
135,120,135,1,13,`
135,120,120,1,14,`
135,135,120,1,15,`
181,181,181,2,0,`
188,188,188,2,1,`
192,192,192,2,2,`
195,195,195,2,3,`
181,181,195,2,4,`
181,181,188,2,5,`
181,195,195,2,6,`
181,188,188,2,7,`
181,188,181,2,8,`
188,181,188,2,9,`
188,181,181,2,10,`
188,188,181,2,11,`
181,195,181,2,12,`
195,181,195,2,13,`
195,181,181,2,14,`
195,195,181,2,15,`
240,240,240,3,0,`
247,247,247,3,1,`
251,251,251,3,2,`
255,255,255,3,3,`
240,240,255,3,4,`
240,240,247,3,5,`
240,255,255,3,6,`
240,247,247,3,7,`
240,247,240,3,8,`
247,240,247,3,9,`
247,240,240,3,10,`
247,247,240,3,11,`
240,255,240,3,12,`
255,240,255,3,13,`
255,240,240,3,14,`
255,255,240,3,15,`
0,0,240,4,0,`
7,7,247,4,1,`
10,10,251,4,2,`
14,14,255,4,3,`
0,0,255,4,4,`
0,0,247,4,5,`
0,14,255,4,6,`
0,7,247,4,7,`
0,7,240,4,8,`
7,0,247,4,9,`
7,0,240,4,10,`
7,7,240,4,11,`
0,14,240,4,12,`
14,0,255,4,13,`
14,0,240,4,14,`
14,14,240,4,15,`
0,0,120,5,0,`
7,7,127,5,1,`
10,10,131,5,2,`
14,14,135,5,3,`
0,0,135,5,4,`
0,0,127,5,5,`
0,14,135,5,6,`
0,7,127,5,7,`
0,7,120,5,8,`
7,0,127,5,9,`
7,0,120,5,10,`
7,7,120,5,11,`
0,14,120,5,12,`
14,0,135,5,13,`
14,0,120,5,14,`
14,14,120,5,15,`
0,240,240,6,0,`
7,247,247,6,1,`
10,251,251,6,2,`
14,255,255,6,3,`
0,240,255,6,4,`
0,240,247,6,5,`
0,255,255,6,6,`
0,247,247,6,7,`
0,247,240,6,8,`
7,240,247,6,9,`
7,240,240,6,10,`
7,247,240,6,11,`
0,255,240,6,12,`
14,240,255,6,13,`
14,240,240,6,14,`
14,255,240,6,15,`
0,120,120,7,0,`
7,127,127,7,1,`
10,131,131,7,2,`
14,135,135,7,3,`
0,120,135,7,4,`
0,120,127,7,5,`
0,135,135,7,6,`
0,127,127,7,7,`
0,127,120,7,8,`
7,120,127,7,9,`
7,120,120,7,10,`
7,127,120,7,11,`
0,135,120,7,12,`
14,120,135,7,13,`
14,120,120,7,14,`
14,135,120,7,15,`
0,120,0,8,0,`
7,127,7,8,1,`
10,131,10,8,2,`
14,135,14,8,3,`
0,120,14,8,4,`
0,120,7,8,5,`
0,135,14,8,6,`
0,127,7,8,7,`
0,127,0,8,8,`
7,120,7,8,9,`
7,120,0,8,10,`
7,127,0,8,11,`
0,135,0,8,12,`
14,120,14,8,13,`
14,120,0,8,14,`
14,135,0,8,15,`
120,0,120,9,0,`
127,7,127,9,1,`
131,10,131,9,2,`
135,14,135,9,3,`
120,0,135,9,4,`
120,0,127,9,5,`
120,14,135,9,6,`
120,7,127,9,7,`
120,7,120,9,8,`
127,0,127,9,9,`
127,0,120,9,10,`
127,7,120,9,11,`
120,14,120,9,12,`
135,0,135,9,13,`
135,0,120,9,14,`
135,14,120,9,15,`
120,0,0,10,0,`
127,7,7,10,1,`
131,10,10,10,2,`
135,14,14,10,3,`
120,0,14,10,4,`
120,0,7,10,5,`
120,14,14,10,6,`
120,7,7,10,7,`
120,7,0,10,8,`
127,0,7,10,9,`
127,0,0,10,10,`
127,7,0,10,11,`
120,14,0,10,12,`
135,0,14,10,13,`
135,0,0,10,14,`
135,14,0,10,15,`
120,120,0,11,0,`
127,127,7,11,1,`
131,131,10,11,2,`
135,135,14,11,3,`
120,120,14,11,4,`
120,120,7,11,5,`
120,135,14,11,6,`
120,127,7,11,7,`
120,127,0,11,8,`
127,120,7,11,9,`
127,120,0,11,10,`
127,127,0,11,11,`
120,135,0,11,12,`
135,120,14,11,13,`
135,120,0,11,14,`
135,135,0,11,15,`
0,240,0,12,0,`
7,247,7,12,1,`
10,251,10,12,2,`
14,255,14,12,3,`
0,240,14,12,4,`
0,240,7,12,5,`
0,255,14,12,6,`
0,247,7,12,7,`
0,247,0,12,8,`
7,240,7,12,9,`
7,240,0,12,10,`
7,247,0,12,11,`
0,255,0,12,12,`
14,240,14,12,13,`
14,240,0,12,14,`
14,255,0,12,15,`
240,0,240,13,0,`
247,7,247,13,1,`
251,10,251,13,2,`
255,14,255,13,3,`
240,0,255,13,4,`
240,0,247,13,5,`
240,14,255,13,6,`
240,7,247,13,7,`
240,7,240,13,8,`
247,0,247,13,9,`
247,0,240,13,10,`
247,7,240,13,11,`
240,14,240,13,12,`
255,0,255,13,13,`
255,0,240,13,14,`
255,14,240,13,15,`
240,0,0,14,0,`
247,7,7,14,1,`
251,10,10,14,2,`
255,14,14,14,3,`
240,0,14,14,4,`
240,0,7,14,5,`
240,14,14,14,6,`
240,7,7,14,7,`
240,7,0,14,8,`
247,0,7,14,9,`
247,0,0,14,10,`
247,7,0,14,11,`
240,14,0,14,12,`
255,0,14,14,13,`
255,0,0,14,14,`
255,14,0,14,15,`
240,240,0,15,0,`
247,247,7,15,1,`
251,251,10,15,2,`
255,255,14,15,3,`
240,240,14,15,4,`
240,240,7,15,5,`
240,255,14,15,6,`
240,247,7,15,7,`
240,247,0,15,8,`
247,240,7,15,9,`
247,240,0,15,10,`
247,247,0,15,11,`
240,255,0,15,12,`
255,240,14,15,13,`
255,240,0,15,14,`
255,255,0,15,15,`
0,0,0,0,0,.
9,9,9,0,1,.
14,14,14,0,2,.
19,19,19,0,3,.
0,0,19,0,4,.
0,0,9,0,5,.
0,19,19,0,6,.
0,9,9,0,7,.
0,9,0,0,8,.
9,0,9,0,9,.
9,0,0,0,10,.
9,9,0,0,11,.
0,19,0,0,12,.
19,0,19,0,13,.
19,0,0,0,14,.
19,19,0,0,15,.
118,118,118,1,0,.
127,127,127,1,1,.
132,132,132,1,2,.
137,137,137,1,3,.
118,118,137,1,4,.
118,118,127,1,5,.
118,137,137,1,6,.
118,127,127,1,7,.
118,127,118,1,8,.
127,118,127,1,9,.
127,118,118,1,10,.
127,127,118,1,11,.
118,137,118,1,12,.
137,118,137,1,13,.
137,118,118,1,14,.
137,137,118,1,15,.
177,177,177,2,0,.
187,187,187,2,1,.
192,192,192,2,2,.
196,196,196,2,3,.
177,177,196,2,4,.
177,177,187,2,5,.
177,196,196,2,6,.
177,187,187,2,7,.
177,187,177,2,8,.
187,177,187,2,9,.
187,177,177,2,10,.
187,187,177,2,11,.
177,196,177,2,12,.
196,177,196,2,13,.
196,177,177,2,14,.
196,196,177,2,15,.
235,235,235,3,0,.
245,245,245,3,1,.
250,250,250,3,2,.
255,255,255,3,3,.
235,235,255,3,4,.
235,235,245,3,5,.
235,255,255,3,6,.
235,245,245,3,7,.
235,245,235,3,8,.
245,235,245,3,9,.
245,235,235,3,10,.
245,245,235,3,11,.
235,255,235,3,12,.
255,235,255,3,13,.
255,235,235,3,14,.
255,255,235,3,15,.
0,0,235,4,0,.
9,9,245,4,1,.
14,14,250,4,2,.
19,19,255,4,3,.
0,0,255,4,4,.
0,0,245,4,5,.
0,19,255,4,6,.
0,9,245,4,7,.
0,9,235,4,8,.
9,0,245,4,9,.
9,0,235,4,10,.
9,9,235,4,11,.
0,19,235,4,12,.
19,0,255,4,13,.
19,0,235,4,14,.
19,19,235,4,15,.
0,0,118,5,0,.
9,9,127,5,1,.
14,14,132,5,2,.
19,19,137,5,3,.
0,0,137,5,4,.
0,0,127,5,5,.
0,19,137,5,6,.
0,9,127,5,7,.
0,9,118,5,8,.
9,0,127,5,9,.
9,0,118,5,10,.
9,9,118,5,11,.
0,19,118,5,12,.
19,0,137,5,13,.
19,0,118,5,14,.
19,19,118,5,15,.
0,235,235,6,0,.
9,245,245,6,1,.
14,250,250,6,2,.
19,255,255,6,3,.
0,235,255,6,4,.
0,235,245,6,5,.
0,255,255,6,6,.
0,245,245,6,7,.
0,245,235,6,8,.
9,235,245,6,9,.
9,235,235,6,10,.
9,245,235,6,11,.
0,255,235,6,12,.
19,235,255,6,13,.
19,235,235,6,14,.
19,255,235,6,15,.
0,118,118,7,0,.
9,127,127,7,1,.
14,132,132,7,2,.
19,137,137,7,3,.
0,118,137,7,4,.
0,118,127,7,5,.
0,137,137,7,6,.
0,127,127,7,7,.
0,127,118,7,8,.
9,118,127,7,9,.
9,118,118,7,10,.
9,127,118,7,11,.
0,137,118,7,12,.
19,118,137,7,13,.
19,118,118,7,14,.
19,137,118,7,15,.
0,118,0,8,0,.
9,127,9,8,1,.
14,132,14,8,2,.
19,137,19,8,3,.
0,118,19,8,4,.
0,118,9,8,5,.
0,137,19,8,6,.
0,127,9,8,7,.
0,127,0,8,8,.
9,118,9,8,9,.
9,118,0,8,10,.
9,127,0,8,11,.
0,137,0,8,12,.
19,118,19,8,13,.
19,118,0,8,14,.
19,137,0,8,15,.
118,0,118,9,0,.
127,9,127,9,1,.
132,14,132,9,2,.
137,19,137,9,3,.
118,0,137,9,4,.
118,0,127,9,5,.
118,19,137,9,6,.
118,9,127,9,7,.
118,9,118,9,8,.
127,0,127,9,9,.
127,0,118,9,10,.
127,9,118,9,11,.
118,19,118,9,12,.
137,0,137,9,13,.
137,0,118,9,14,.
137,19,118,9,15,.
118,0,0,10,0,.
127,9,9,10,1,.
132,14,14,10,2,.
137,19,19,10,3,.
118,0,19,10,4,.
118,0,9,10,5,.
118,19,19,10,6,.
118,9,9,10,7,.
118,9,0,10,8,.
127,0,9,10,9,.
127,0,0,10,10,.
127,9,0,10,11,.
118,19,0,10,12,.
137,0,19,10,13,.
137,0,0,10,14,.
137,19,0,10,15,.
118,118,0,11,0,.
127,127,9,11,1,.
132,132,14,11,2,.
137,137,19,11,3,.
118,118,19,11,4,.
118,118,9,11,5,.
118,137,19,11,6,.
118,127,9,11,7,.
118,127,0,11,8,.
127,118,9,11,9,.
127,118,0,11,10,.
127,127,0,11,11,.
118,137,0,11,12,.
137,118,19,11,13,.
137,118,0,11,14,.
137,137,0,11,15,.
0,235,0,12,0,.
9,245,9,12,1,.
14,250,14,12,2,.
19,255,19,12,3,.
0,235,19,12,4,.
0,235,9,12,5,.
0,255,19,12,6,.
0,245,9,12,7,.
0,245,0,12,8,.
9,235,9,12,9,.
9,235,0,12,10,.
9,245,0,12,11,.
0,255,0,12,12,.
19,235,19,12,13,.
19,235,0,12,14,.
19,255,0,12,15,.
235,0,235,13,0,.
245,9,245,13,1,.
250,14,250,13,2,.
255,19,255,13,3,.
235,0,255,13,4,.
235,0,245,13,5,.
235,19,255,13,6,.
235,9,245,13,7,.
235,9,235,13,8,.
245,0,245,13,9,.
245,0,235,13,10,.
245,9,235,13,11,.
235,19,235,13,12,.
255,0,255,13,13,.
255,0,235,13,14,.
255,19,235,13,15,.
235,0,0,14,0,.
245,9,9,14,1,.
250,14,14,14,2,.
255,19,19,14,3,.
235,0,19,14,4,.
235,0,9,14,5,.
235,19,19,14,6,.
235,9,9,14,7,.
235,9,0,14,8,.
245,0,9,14,9,.
245,0,0,14,10,.
245,9,0,14,11,.
235,19,0,14,12,.
255,0,19,14,13,.
255,0,0,14,14,.
255,19,0,14,15,.
235,235,0,15,0,.
245,245,9,15,1,.
250,250,14,15,2,.
255,255,19,15,3,.
235,235,19,15,4,.
235,235,9,15,5,.
235,255,19,15,6,.
235,245,9,15,7,.
235,245,0,15,8,.
245,235,9,15,9,.
245,235,0,15,10,.
245,245,0,15,11,.
235,255,0,15,12,.
255,235,19,15,13,.
255,235,0,15,14,.
255,255,0,15,15,.
0,0,0,0,0,-
8,8,8,0,1,-
12,12,12,0,2,-
16,16,16,0,3,-
0,0,16,0,4,-
0,0,8,0,5,-
0,16,16,0,6,-
0,8,8,0,7,-
0,8,0,0,8,-
8,0,8,0,9,-
8,0,0,0,10,-
8,8,0,0,11,-
0,16,0,0,12,-
16,0,16,0,13,-
16,0,0,0,14,-
16,16,0,0,15,-
119,119,119,1,0,-
127,127,127,1,1,-
132,132,132,1,2,-
136,136,136,1,3,-
119,119,136,1,4,-
119,119,127,1,5,-
119,136,136,1,6,-
119,127,127,1,7,-
119,127,119,1,8,-
127,119,127,1,9,-
127,119,119,1,10,-
127,127,119,1,11,-
119,136,119,1,12,-
136,119,136,1,13,-
136,119,119,1,14,-
136,136,119,1,15,-
179,179,179,2,0,-
187,187,187,2,1,-
192,192,192,2,2,-
196,196,196,2,3,-
179,179,196,2,4,-
179,179,187,2,5,-
179,196,196,2,6,-
179,187,187,2,7,-
179,187,179,2,8,-
187,179,187,2,9,-
187,179,179,2,10,-
187,187,179,2,11,-
179,196,179,2,12,-
196,179,196,2,13,-
196,179,179,2,14,-
196,196,179,2,15,-
238,238,238,3,0,-
246,246,246,3,1,-
250,250,250,3,2,-
255,255,255,3,3,-
238,238,255,3,4,-
238,238,246,3,5,-
238,255,255,3,6,-
238,246,246,3,7,-
238,246,238,3,8,-
246,238,246,3,9,-
246,238,238,3,10,-
246,246,238,3,11,-
238,255,238,3,12,-
255,238,255,3,13,-
255,238,238,3,14,-
255,255,238,3,15,-
0,0,238,4,0,-
8,8,246,4,1,-
12,12,250,4,2,-
16,16,255,4,3,-
0,0,255,4,4,-
0,0,246,4,5,-
0,16,255,4,6,-
0,8,246,4,7,-
0,8,238,4,8,-
8,0,246,4,9,-
8,0,238,4,10,-
8,8,238,4,11,-
0,16,238,4,12,-
16,0,255,4,13,-
16,0,238,4,14,-
16,16,238,4,15,-
0,0,119,5,0,-
8,8,127,5,1,-
12,12,132,5,2,-
16,16,136,5,3,-
0,0,136,5,4,-
0,0,127,5,5,-
0,16,136,5,6,-
0,8,127,5,7,-
0,8,119,5,8,-
8,0,127,5,9,-
8,0,119,5,10,-
8,8,119,5,11,-
0,16,119,5,12,-
16,0,136,5,13,-
16,0,119,5,14,-
16,16,119,5,15,-
0,238,238,6,0,-
8,246,246,6,1,-
12,250,250,6,2,-
16,255,255,6,3,-
0,238,255,6,4,-
0,238,246,6,5,-
0,255,255,6,6,-
0,246,246,6,7,-
0,246,238,6,8,-
8,238,246,6,9,-
8,238,238,6,10,-
8,246,238,6,11,-
0,255,238,6,12,-
16,238,255,6,13,-
16,238,238,6,14,-
16,255,238,6,15,-
0,119,119,7,0,-
8,127,127,7,1,-
12,132,132,7,2,-
16,136,136,7,3,-
0,119,136,7,4,-
0,119,127,7,5,-
0,136,136,7,6,-
0,127,127,7,7,-
0,127,119,7,8,-
8,119,127,7,9,-
8,119,119,7,10,-
8,127,119,7,11,-
0,136,119,7,12,-
16,119,136,7,13,-
16,119,119,7,14,-
16,136,119,7,15,-
0,119,0,8,0,-
8,127,8,8,1,-
12,132,12,8,2,-
16,136,16,8,3,-
0,119,16,8,4,-
0,119,8,8,5,-
0,136,16,8,6,-
0,127,8,8,7,-
0,127,0,8,8,-
8,119,8,8,9,-
8,119,0,8,10,-
8,127,0,8,11,-
0,136,0,8,12,-
16,119,16,8,13,-
16,119,0,8,14,-
16,136,0,8,15,-
119,0,119,9,0,-
127,8,127,9,1,-
132,12,132,9,2,-
136,16,136,9,3,-
119,0,136,9,4,-
119,0,127,9,5,-
119,16,136,9,6,-
119,8,127,9,7,-
119,8,119,9,8,-
127,0,127,9,9,-
127,0,119,9,10,-
127,8,119,9,11,-
119,16,119,9,12,-
136,0,136,9,13,-
136,0,119,9,14,-
136,16,119,9,15,-
119,0,0,10,0,-
127,8,8,10,1,-
132,12,12,10,2,-
136,16,16,10,3,-
119,0,16,10,4,-
119,0,8,10,5,-
119,16,16,10,6,-
119,8,8,10,7,-
119,8,0,10,8,-
127,0,8,10,9,-
127,0,0,10,10,-
127,8,0,10,11,-
119,16,0,10,12,-
136,0,16,10,13,-
136,0,0,10,14,-
136,16,0,10,15,-
119,119,0,11,0,-
127,127,8,11,1,-
132,132,12,11,2,-
136,136,16,11,3,-
119,119,16,11,4,-
119,119,8,11,5,-
119,136,16,11,6,-
119,127,8,11,7,-
119,127,0,11,8,-
127,119,8,11,9,-
127,119,0,11,10,-
127,127,0,11,11,-
119,136,0,11,12,-
136,119,16,11,13,-
136,119,0,11,14,-
136,136,0,11,15,-
0,238,0,12,0,-
8,246,8,12,1,-
12,250,12,12,2,-
16,255,16,12,3,-
0,238,16,12,4,-
0,238,8,12,5,-
0,255,16,12,6,-
0,246,8,12,7,-
0,246,0,12,8,-
8,238,8,12,9,-
8,238,0,12,10,-
8,246,0,12,11,-
0,255,0,12,12,-
16,238,16,12,13,-
16,238,0,12,14,-
16,255,0,12,15,-
238,0,238,13,0,-
246,8,246,13,1,-
250,12,250,13,2,-
255,16,255,13,3,-
238,0,255,13,4,-
238,0,246,13,5,-
238,16,255,13,6,-
238,8,246,13,7,-
238,8,238,13,8,-
246,0,246,13,9,-
246,0,238,13,10,-
246,8,238,13,11,-
238,16,238,13,12,-
255,0,255,13,13,-
255,0,238,13,14,-
255,16,238,13,15,-
238,0,0,14,0,-
246,8,8,14,1,-
250,12,12,14,2,-
255,16,16,14,3,-
238,0,16,14,4,-
238,0,8,14,5,-
238,16,16,14,6,-
238,8,8,14,7,-
238,8,0,14,8,-
246,0,8,14,9,-
246,0,0,14,10,-
246,8,0,14,11,-
238,16,0,14,12,-
255,0,16,14,13,-
255,0,0,14,14,-
255,16,0,14,15,-
238,238,0,15,0,-
246,246,8,15,1,-
250,250,12,15,2,-
255,255,16,15,3,-
238,238,16,15,4,-
238,238,8,15,5,-
238,255,16,15,6,-
238,246,8,15,7,-
238,246,0,15,8,-
246,238,8,15,9,-
246,238,0,15,10,-
246,246,0,15,11,-
238,255,0,15,12,-
255,238,16,15,13,-
255,238,0,15,14,-
255,255,0,15,15,-
0,0,0,0,0,'
9,9,9,0,1,'
14,14,14,0,2,'
19,19,19,0,3,'
0,0,19,0,4,'
0,0,9,0,5,'
0,19,19,0,6,'
0,9,9,0,7,'
0,9,0,0,8,'
9,0,9,0,9,'
9,0,0,0,10,'
9,9,0,0,11,'
0,19,0,0,12,'
19,0,19,0,13,'
19,0,0,0,14,'
19,19,0,0,15,'
118,118,118,1,0,'
127,127,127,1,1,'
132,132,132,1,2,'
137,137,137,1,3,'
118,118,137,1,4,'
118,118,127,1,5,'
118,137,137,1,6,'
118,127,127,1,7,'
118,127,118,1,8,'
127,118,127,1,9,'
127,118,118,1,10,'
127,127,118,1,11,'
118,137,118,1,12,'
137,118,137,1,13,'
137,118,118,1,14,'
137,137,118,1,15,'
177,177,177,2,0,'
187,187,187,2,1,'
192,192,192,2,2,'
196,196,196,2,3,'
177,177,196,2,4,'
177,177,187,2,5,'
177,196,196,2,6,'
177,187,187,2,7,'
177,187,177,2,8,'
187,177,187,2,9,'
187,177,177,2,10,'
187,187,177,2,11,'
177,196,177,2,12,'
196,177,196,2,13,'
196,177,177,2,14,'
196,196,177,2,15,'
235,235,235,3,0,'
245,245,245,3,1,'
250,250,250,3,2,'
255,255,255,3,3,'
235,235,255,3,4,'
235,235,245,3,5,'
235,255,255,3,6,'
235,245,245,3,7,'
235,245,235,3,8,'
245,235,245,3,9,'
245,235,235,3,10,'
245,245,235,3,11,'
235,255,235,3,12,'
255,235,255,3,13,'
255,235,235,3,14,'
255,255,235,3,15,'
0,0,235,4,0,'
9,9,245,4,1,'
14,14,250,4,2,'
19,19,255,4,3,'
0,0,255,4,4,'
0,0,245,4,5,'
0,19,255,4,6,'
0,9,245,4,7,'
0,9,235,4,8,'
9,0,245,4,9,'
9,0,235,4,10,'
9,9,235,4,11,'
0,19,235,4,12,'
19,0,255,4,13,'
19,0,235,4,14,'
19,19,235,4,15,'
0,0,118,5,0,'
9,9,127,5,1,'
14,14,132,5,2,'
19,19,137,5,3,'
0,0,137,5,4,'
0,0,127,5,5,'
0,19,137,5,6,'
0,9,127,5,7,'
0,9,118,5,8,'
9,0,127,5,9,'
9,0,118,5,10,'
9,9,118,5,11,'
0,19,118,5,12,'
19,0,137,5,13,'
19,0,118,5,14,'
19,19,118,5,15,'
0,235,235,6,0,'
9,245,245,6,1,'
14,250,250,6,2,'
19,255,255,6,3,'
0,235,255,6,4,'
0,235,245,6,5,'
0,255,255,6,6,'
0,245,245,6,7,'
0,245,235,6,8,'
9,235,245,6,9,'
9,235,235,6,10,'
9,245,235,6,11,'
0,255,235,6,12,'
19,235,255,6,13,'
19,235,235,6,14,'
19,255,235,6,15,'
0,118,118,7,0,'
9,127,127,7,1,'
14,132,132,7,2,'
19,137,137,7,3,'
0,118,137,7,4,'
0,118,127,7,5,'
0,137,137,7,6,'
0,127,127,7,7,'
0,127,118,7,8,'
9,118,127,7,9,'
9,118,118,7,10,'
9,127,118,7,11,'
0,137,118,7,12,'
19,118,137,7,13,'
19,118,118,7,14,'
19,137,118,7,15,'
0,118,0,8,0,'
9,127,9,8,1,'
14,132,14,8,2,'
19,137,19,8,3,'
0,118,19,8,4,'
0,118,9,8,5,'
0,137,19,8,6,'
0,127,9,8,7,'
0,127,0,8,8,'
9,118,9,8,9,'
9,118,0,8,10,'
9,127,0,8,11,'
0,137,0,8,12,'
19,118,19,8,13,'
